purchase_id,purchase_timestamp,delivery_timestamp,delivery_company
25370,2021-01-01T13:48:02,2021-01-02T05:49:02.013746,620
25371,2021-01-07T10:29:50,2021-01-09T10:24:32.347425,360
25372,2021-01-04T04:34:22,2021-01-05T06:52:59.624383,620
25373,2021-01-04T20:21:26,2021-01-05T15:33:01.231920,620
25374,2021-01-04T12:22:12,2021-01-04T17:26:01.347749,516
25375,2021-01-03T00:15:52,2021-01-04T13:36:21.474860,620
25376,2021-01-06T19:31:06,2021-01-07T04:37:01.293485,516
25377,2021-01-07T21:54:18,2021-01-08T12:07:42.841196,620
25378,2021-01-05T14:18:36,2021-01-07T03:31:53.083007,360
25379,2021-01-06T02:39:16,2021-01-05T21:46:28.775842,516
25380,2021-01-02T00:14:09,2021-01-03T11:02:16.047193,620
25381,2021-01-01T15:35:08,2021-01-02T05:46:31.826698,516
25382,2021-01-02T04:59:44,2021-01-02T16:39:26.342624,516
25383,2021-01-01T04:19:11,2021-01-02T20:39:11.302641,360
25384,2021-01-06T01:48:15,2021-01-06T00:26:31.336976,516
25385,2021-01-06T06:47:06,2021-01-06T14:58:20.939450,516
25386,2021-01-06T19:58:18,2021-01-07T04:19:18.513745,516
25387,2021-01-08T03:02:18,2021-01-10T15:42:22.600186,360
25388,2021-01-05T16:29:43,,516
25389,2021-01-07T02:33:34,2021-01-08T11:38:46.569912,620
25390,2021-01-03T23:27:40,2021-01-03T22:41:15.925084,516
25391,2021-01-05T23:06:34,2021-01-07T18:39:50.910421,360
25392,2021-01-04T15:20:01,2021-01-07T09:46:48.523852,360
25393,2021-01-04T21:30:57,2021-01-07T15:26:08.401864,360
25394,2021-01-01T23:07:55,2021-01-02T02:00:07.894326,516
25395,2021-01-01T15:19:26,2021-01-01T11:56:42.035263,516
25396,2021-01-07T08:30:42,2021-01-07T22:39:12.281980,516
25397,2021-01-05T08:24:42,2021-01-05T10:28:21.115049,516
25398,2021-01-03T17:49:55,2021-01-05T21:51:51.823016,360
25399,2021-01-04T05:09:27,2021-01-04T01:46:12.271073,516
25400,2021-01-04T18:29:56,2021-01-05T02:45:09.529167,516
25401,2021-01-04T05:13:02,2021-01-04T05:52:37.350907,516
25402,2021-01-01T08:17:50,,516
25403,2021-01-02T19:10:42,2021-01-04T21:38:05.079020,360
25404,2021-01-03T06:21:14,2021-01-05T20:45:39.576719,360
25405,2021-01-01T18:12:46,2021-01-02T02:31:37.918456,516
25406,2021-01-06T18:59:04,2021-01-09T09:41:02.910081,
25407,2021-01-02T21:14:48,2021-01-04T21:01:45.974296,360
25408,2021-01-05T17:16:15,2021-01-06T05:28:35.860028,516
25409,2021-01-05T18:45:30,2021-01-07T10:43:14.120211,360
25410,2021-01-06T12:27:58,2021-01-08T18:27:46.735286,360
25411,2021-01-07T07:27:36,2021-01-07T18:00:57.922251,516
25412,2021-01-01T02:39:33,2021-01-01T16:43:47.248396,516
25413,2021-01-02T00:42:03,2021-01-03T00:28:30.219085,516
25414,2021-01-03T17:37:35,2021-01-04T21:51:05.457078,620
25415,2021-01-08T04:39:14,2021-01-10T00:42:16.422286,620
25416,2021-01-06T23:35:25,2021-01-09T05:17:06.443096,360
25417,2021-01-03T08:23:49,2021-01-05T06:12:57.653674,360
25418,2021-01-04T00:04:12,2021-01-04T13:28:54.263435,516
25419,2021-01-08T09:13:02,2021-01-09T21:23:25.648676,620
25420,2021-01-05T06:52:19,2021-01-05T12:44:58.784606,516
25421,2021-01-03T06:37:22,2021-01-04T06:41:29.559568,620
25422,2021-01-07T08:42:35,2021-01-08T22:21:30.435837,360
25423,2021-01-04T20:41:03,2021-01-05T18:15:45.758003,620
25424,2021-01-01T02:01:15,2021-01-01T16:38:05.603288,516
25425,2021-01-05T02:38:25,2021-01-07T05:20:40.939549,360
25426,2021-01-03T09:51:59,2021-01-05T02:16:58.909267,620
25427,2021-01-02T15:37:49,2021-01-02T21:11:10.717698,516
25428,2021-01-03T22:09:23,2021-01-06T01:17:12.939944,360
25429,2021-01-06T09:37:47,2021-01-08T08:33:12.337140,360
25430,2021-01-04T04:08:22,2021-01-04T15:53:00.029165,620
25431,2021-01-02T05:33:12,2021-01-02T09:15:34.847450,516
25432,2021-01-06T21:33:54,2021-01-07T13:49:13.925588,620
25433,2021-01-08T06:19:32,2021-01-10T04:10:31.995892,620
25434,2021-01-05T12:16:32,2021-01-07T11:25:14.463262,
25435,2021-01-08T03:28:23,2021-01-08T09:51:29.880127,516
25436,2021-01-01T03:51:34,,620
25437,2021-01-08T03:56:12,2021-01-10T09:50:39.487444,360
25438,2021-01-02T19:29:49,2021-01-04T21:32:44.684865,516
25439,2021-01-05T02:22:54,2021-01-06T09:25:39.938234,620
25440,2021-01-01T11:57:45,2021-01-02T18:07:32.442286,516
25441,2021-01-04T04:23:38,2021-01-05T12:10:24.671804,516
25442,2021-01-07T04:37:58,2021-01-09T08:59:36.603193,516
25443,2021-01-03T21:31:19,2021-01-05T08:20:26.503365,516
25444,2021-01-01T18:31:39,2021-01-02T06:33:51.824270,620
25445,2021-01-04T05:19:12,2021-01-05T02:04:36.603627,620
25446,2021-01-03T03:49:37,2021-01-04T12:54:39.554474,516
25447,2021-01-08T01:22:37,2021-01-09T09:21:49.806623,516
25448,2021-01-07T18:52:48,2021-01-08T22:34:45.642041,620
25449,2021-01-07T04:23:08,2021-01-09T03:05:29.902549,360
25450,2021-01-06T02:02:48,2021-01-07T03:07:35.696052,516
25451,2021-01-06T04:02:48,2021-01-07T16:47:12.419521,516
25452,2021-01-01T05:11:45,2021-01-03T11:09:13.572722,360
25453,2021-01-07T10:01:02,2021-01-08T05:25:47.996539,620
25454,2021-01-04T17:59:48,2021-01-06T05:39:36.378547,516
25455,2021-01-06T00:56:07,2021-01-07T02:07:34.477154,516
25456,2021-01-04T08:00:29,2021-01-05T06:05:51.728244,620
25457,2021-01-01T20:22:45,2021-01-02T03:10:35.291339,620
25458,2021-01-08T09:25:10,2021-01-09T23:05:46.113830,360
25459,2021-01-08T01:22:57,2021-01-09T05:50:08.788285,620
25460,2021-01-06T02:01:22,2021-01-07T11:41:35.077530,620
25461,2021-01-02T11:21:47,2021-01-04T01:48:32.050213,516
25462,2021-01-03T04:45:20,2021-01-05T02:30:35.311904,516
25463,2021-01-05T01:22:56,2021-01-06T04:00:05.323740,620
25464,2021-01-02T10:41:57,2021-01-03T13:22:51.634725,516
25465,2021-01-01T12:07:32,2021-01-02T13:50:49.275260,
25466,2021-01-01T08:24:10,2021-01-02T00:33:20.928553,620
25467,2021-01-02T04:42:51,2021-01-03T10:36:20.414872,516
25468,2021-01-06T04:52:56,2021-01-08T02:31:56.801179,360
25469,2021-01-07T23:29:55,2021-01-09T09:23:55.922901,360
25470,2021-01-05T11:46:42,2021-01-07T22:49:29.967999,360
25471,2021-01-04T23:15:27,2021-01-05T15:28:30.741900,620
25472,2021-01-01T03:13:58,2021-01-01T18:25:01.483464,620
25473,2021-01-02T04:58:10,2021-01-03T23:56:12.292964,516
25474,2021-01-02T11:22:51,2021-01-04T06:15:39.548549,516
25475,2021-01-08T09:36:30,2021-01-09T21:16:24.877762,516
25476,2021-01-06T00:24:58,2021-01-07T06:36:46.983527,516
25477,2021-01-06T07:46:54,2021-01-07T02:37:31.788592,360
25478,2021-01-06T12:56:31,2021-01-06T23:16:14.480260,620
25479,2021-01-08T08:15:17,2021-01-09T21:04:38.900816,516
25480,2021-01-06T09:21:59,2021-01-08T09:20:42.215679,360
25481,2021-01-06T20:01:24,2021-01-07T22:54:38.395702,360
25482,2021-01-02T09:14:17,2021-01-04T08:05:24.694601,516
25483,2021-01-03T07:49:07,2021-01-05T02:00:01.822895,360
25484,2021-01-07T10:34:18,2021-01-09T05:28:07.426999,516
25485,2021-01-06T09:31:12,2021-01-07T11:10:47.059091,620
25486,2021-01-01T22:47:05,2021-01-05T01:02:00.328135,360
25487,2021-01-05T11:04:22,2021-01-08T17:55:11.159149,360
25488,2021-01-04T12:49:09,2021-01-07T12:40:51.780182,516
25489,2021-01-06T02:01:51,2021-01-08T09:54:02.999431,516
25490,2021-01-03T06:12:11,2021-01-06T19:11:00.930463,620
25491,2021-01-05T02:57:59,2021-01-07T21:30:23.842008,516
25492,2021-01-07T18:36:35,2021-01-11T13:14:20.464757,360
25493,2021-01-02T17:03:41,2021-01-05T08:18:31.328786,516
25494,2021-01-02T10:46:39,2021-01-06T08:44:09.262429,360
25495,2021-01-01T06:40:08,2021-01-03T19:25:55.403275,516
25496,2021-01-07T22:19:07,2021-01-10T08:25:15.815722,516
25497,2021-01-06T21:51:47,2021-01-10T01:45:59.315965,360
25498,2021-01-05T09:06:10,2021-01-08T05:41:17.155392,620
25499,2021-01-05T11:09:57,2021-01-08T15:30:55.268953,620
25500,2021-01-05T04:13:50,2021-01-07T21:54:08.836322,620
25501,2021-01-01T07:30:38,2021-01-05T02:51:22.680205,620
25502,2021-01-07T11:46:21,2021-01-10T01:53:11.705182,
25503,2021-01-04T15:32:00,2021-01-08T06:44:56.041088,360
25504,2021-01-05T18:59:58,2021-01-08T06:43:55.994148,516
25505,2021-01-04T09:12:24,2021-01-07T03:22:27.304536,516
25506,2021-01-04T02:27:31,2021-01-07T00:51:39.845670,620
25507,2021-01-03T17:18:47,2021-01-06T20:24:58.540521,516
25508,2021-01-06T21:35:44,2021-01-09T15:25:12.909261,620
25509,2021-01-08T07:50:16,,360
25510,2021-01-03T01:35:19,2021-01-06T01:07:42.731691,360
25511,2021-01-02T08:28:44,2021-01-04T19:48:50.039995,620
25512,2021-01-08T09:20:44,2021-01-11T19:26:48.850051,620
25513,2021-01-06T02:30:51,2021-01-09T07:32:16.279426,360
25514,2021-01-02T15:54:22,2021-01-05T02:30:57.236366,620
25515,2021-01-03T00:10:33,2021-01-05T22:29:23.777177,516
25516,2021-01-08T04:13:08,2021-01-10T15:06:48.853148,516
25517,2021-01-06T17:58:11,2021-01-09T07:17:13.692897,516
25518,2021-01-04T19:04:52,2021-01-07T19:03:10.018136,516
25519,2021-01-03T12:16:10,,360
25520,2021-01-06T08:11:38,,516
25521,2021-01-04T23:14:29,2021-01-08T13:36:17.967022,360
25522,2021-01-01T20:52:18,2021-01-04T22:18:13.218516,620
25523,2021-01-04T22:18:13,2021-01-07T13:12:15.977627,516
25524,2021-01-07T11:21:17,2021-01-09T18:10:37.152134,620
25525,2021-01-03T07:37:09,2021-01-06T12:47:50.061052,360
25526,2021-01-08T05:07:28,2021-01-12T05:07:01.370674,620
25527,2021-01-01T13:03:15,2021-01-04T16:44:26.199426,620
25528,2021-01-06T01:50:27,2021-01-09T11:00:01.535064,360
25529,2021-01-05T11:41:32,2021-01-08T07:10:19.632311,360
25530,2021-01-05T05:19:40,2021-01-07T10:53:25.978396,516
25531,2021-01-04T07:26:09,2021-01-07T07:16:35.926816,620
25532,2021-01-06T19:08:24,2021-01-10T00:56:20.467917,620
25533,2021-01-04T14:42:47,2021-01-08T06:22:36.015407,620
25534,2021-01-07T16:51:23,2021-01-10T16:35:18.385411,516
25535,2021-01-07T23:17:22,2021-01-11T11:13:26.334525,620
25536,2021-01-02T22:38:08,2021-01-06T05:09:39.140054,516
25537,2021-01-06T15:25:54,2021-01-09T20:15:42.870308,
25538,2021-01-06T12:37:07,2021-01-09T08:51:22.346473,620
25539,2021-01-05T03:12:35,2021-01-08T16:15:52.981387,620
25540,2021-01-07T21:31:54,2021-01-11T03:40:26.062448,360
25541,2021-01-06T23:27:16,2021-01-09T15:19:25.797584,
25542,2021-01-06T11:43:19,2021-01-09T04:23:19.704140,360
25543,2021-01-06T04:45:14,2021-01-09T05:10:10.459260,360
25544,2021-01-06T15:37:28,2021-01-09T09:07:21.259950,620
25545,2021-01-04T16:19:50,2021-01-07T13:18:57.994599,516
25546,2021-01-04T15:55:20,2021-01-07T13:57:06.334924,516
25547,2021-01-06T13:43:57,2021-01-09T11:15:41.400639,360
25548,2021-01-03T02:58:11,2021-01-05T17:57:36.472972,516
25549,2021-01-03T07:51:51,2021-01-05T23:37:57.204922,620
25550,2021-01-04T17:45:54,2021-01-07T18:09:54.288851,620
25551,2021-01-03T03:06:29,2021-01-06T15:47:25.591630,360
25552,2021-01-06T01:46:28,2021-01-08T13:55:49.768167,620
25553,2021-01-02T01:24:47,2021-01-04T12:43:41.209044,516
25554,2021-01-04T18:10:40,2021-01-07T12:33:55.571448,360
25555,2021-01-02T09:35:27,2021-01-05T06:20:58.112823,516
25556,2021-01-06T22:50:39,2021-01-09T15:16:50.309267,516
25557,2021-01-03T19:13:24,2021-01-06T17:39:09.356776,620
25558,2021-01-02T02:22:07,,620
25559,2021-01-05T23:35:24,2021-01-08T23:55:59.795445,620
25560,2021-01-07T01:23:01,2021-01-08T22:53:54.541930,516
25561,2021-01-05T07:25:01,,516
25562,2021-01-07T13:19:18,2021-01-10T23:13:41.404532,360
25563,2021-01-07T09:27:15,2021-01-10T19:43:45.583574,620
25564,2021-01-08T06:44:37,2021-01-11T18:47:12.352134,620
25565,2021-01-02T23:21:54,2021-01-06T06:58:11.763409,360
25566,2021-01-01T09:50:26,2021-01-04T08:56:40.076306,620
25567,2021-01-02T02:06:44,2021-01-05T03:48:23.461675,360
25568,2021-01-01T21:55:32,2021-01-04T09:12:06.025383,360
25569,2021-01-02T00:10:22,2021-01-05T08:28:49.640072,360
25570,2021-01-08T03:44:04,2021-01-10T19:11:29.843704,620
25571,2021-01-07T09:43:00,2021-01-10T06:49:31.455564,360
25572,2021-01-08T00:44:35,2021-01-11T07:54:09.947227,620
25573,2021-01-02T07:33:43,2021-01-05T12:07:58.837878,516
25574,2021-01-06T08:10:07,2021-01-09T13:34:57.202438,360
25575,2021-01-08T08:29:08,2021-01-11T15:00:11.771064,620
25576,2021-01-04T16:18:13,2021-01-07T02:44:21.979401,516
25577,2021-01-01T23:33:25,2021-01-04T20:56:45.851689,516
25578,2021-01-03T09:21:12,2021-01-06T20:15:01.742508,620
25579,2021-01-01T00:26:29,2021-01-03T12:32:46.712582,620
25580,2021-01-07T21:06:09,,620
25581,2021-01-02T20:17:59,2021-01-06T04:16:19.431330,360
25582,2021-01-03T02:41:19,2021-01-06T11:57:33.268630,620
25583,2021-01-07T13:15:20,2021-01-10T14:50:02.066855,620
25584,2021-01-03T22:06:17,2021-01-06T11:10:33.063078,516
25585,2021-01-06T22:59:16,2021-01-10T03:33:35.398972,
25586,2021-01-05T05:32:07,2021-01-08T08:14:07.793753,620
25587,2021-01-06T14:11:29,2021-01-06T18:35:43.672322,620
25588,2021-01-06T13:55:51,2021-01-07T08:04:03.996331,620
25589,2021-01-06T22:00:48,2021-01-07T16:42:58.084309,620
25590,2021-01-02T18:02:31,2021-01-02T21:54:36.950314,620
25591,2021-01-06T15:59:03,2021-01-08T00:32:12.086156,360
25592,2021-01-03T12:15:20,2021-01-04T03:22:38.217236,
25593,2021-01-05T02:04:33,2021-01-05T13:04:15.408615,620
25594,2021-01-07T02:49:59,2021-01-09T04:27:41.261073,
25595,2021-01-05T13:23:30,2021-01-07T03:11:02.844499,516
25596,2021-01-03T20:44:41,2021-01-04T07:52:51.457691,516
25597,2021-01-06T02:24:58,2021-01-07T00:18:49.540385,516
25598,2021-01-06T10:18:34,2021-01-06T20:47:09.317379,620
25599,2021-01-04T05:00:38,2021-01-04T12:26:56.026119,620
25600,2021-01-01T11:25:12,2021-01-02T13:45:36.406770,516
25601,2021-01-07T02:35:37,2021-01-07T17:53:15.361694,516
25602,2021-01-08T04:17:08,2021-01-07T19:45:24.714326,516
25603,2021-01-04T18:51:06,2021-01-05T09:02:32.252201,516
25604,2021-01-06T04:13:12,2021-01-07T11:56:24.477633,516
25605,2021-01-03T08:32:52,2021-01-03T21:08:10.606058,620
25606,2021-01-06T16:45:32,2021-01-07T11:18:52.259469,620
25607,2021-01-06T06:52:35,2021-01-08T16:06:05.255828,360
25608,2021-01-01T17:56:47,2021-01-02T11:41:41.049382,516
25609,2021-01-06T14:39:25,2021-01-07T19:31:10.534277,620
25610,2021-01-04T03:01:42,2021-01-05T21:04:59.963783,516
25611,2021-01-07T12:20:27,2021-01-08T15:27:58.636140,516
25612,2021-01-08T05:28:21,2021-01-09T08:00:43.901478,620
25613,2021-01-07T09:31:26,2021-01-08T22:18:42.767487,360
25614,2021-01-01T23:06:26,2021-01-03T18:30:22.275108,516
25615,2021-01-07T20:58:23,2021-01-08T19:32:27.425202,620
25616,2021-01-07T08:28:39,2021-01-08T03:37:14.298690,
25617,2021-01-05T04:00:36,2021-01-06T10:39:49.772800,516
25618,2021-01-04T17:12:07,2021-01-05T22:28:44.139273,620
25619,2021-01-03T20:42:11,2021-01-07T19:46:14.786621,360
25620,2021-01-07T20:17:47,2021-01-09T17:35:23.542439,516
25621,2021-01-05T21:46:02,2021-01-09T03:19:24.424055,516
25622,2021-01-02T21:51:44,2021-01-05T05:09:49.173290,516
25623,2021-01-01T04:53:37,2021-01-04T18:39:56.654217,
25624,2021-01-03T08:59:52,,620
25625,2021-01-03T16:51:59,2021-01-06T17:43:37.825701,360
25626,2021-01-07T02:33:38,2021-01-10T09:56:44.279923,360
25627,2021-01-06T21:34:14,2021-01-10T18:55:46.564325,360
25628,2021-01-06T06:38:27,2021-01-09T20:23:55.744994,360
25629,2021-01-06T22:37:05,2021-01-08T21:03:45.223288,620
25630,2021-01-04T11:46:14,2021-01-08T00:30:34.710833,360
25631,2021-01-05T09:24:48,,360
25632,2021-01-04T17:28:10,2021-01-07T06:01:52.697892,620
25633,2021-01-03T01:46:45,2021-01-05T12:31:40.580475,620
25634,2021-01-01T22:48:34,2021-01-04T00:51:32.738369,620
25635,2021-01-07T13:27:27,2021-01-10T06:09:36.896601,620
25636,2021-01-07T06:15:15,2021-01-09T09:08:11.351084,516
25637,2021-01-08T07:31:01,2021-01-12T00:52:25.020868,360
25638,2021-01-02T12:17:42,2021-01-04T18:57:58.121601,516
25639,2021-01-02T22:46:16,2021-01-04T04:49:42.495069,516
25640,2021-01-04T19:54:50,2021-01-06T15:42:40.773861,360
25641,2021-01-03T22:30:57,2021-01-05T13:41:04.558566,360
25642,2021-01-02T19:06:25,2021-01-04T06:14:50.253355,516
25643,2021-01-06T18:50:03,2021-01-08T15:10:39.848928,360
25644,2021-01-01T14:47:42,2021-01-03T20:46:04.428392,360
25645,2021-01-06T03:17:16,2021-01-08T09:31:54.540321,360
25646,2021-01-06T22:29:05,2021-01-08T05:25:25.444592,516
25647,2021-01-03T00:38:25,2021-01-04T17:40:56.860618,360
25648,2021-01-07T19:39:07,2021-01-09T00:32:27.474655,360
25649,2021-01-01T19:57:20,2021-01-02T14:10:37.813417,516
25650,2021-01-01T13:29:46,2021-01-03T00:37:39.966341,360
25651,2021-01-02T01:36:36,2021-01-03T22:46:02.047260,360
25652,2021-01-06T16:49:21,2021-01-08T03:45:39.056322,620
25653,2021-01-01T22:44:21,2021-01-04T15:05:20.332157,516
25654,2021-01-04T22:27:10,2021-01-07T12:54:18.087752,516
25655,2021-01-03T18:28:13,2021-01-06T07:18:02.742804,620
25656,2021-01-08T02:02:20,2021-01-10T15:02:29.411144,516
25657,2021-01-05T22:38:59,2021-01-08T16:42:53.990036,516
25658,2021-01-07T13:29:43,2021-01-09T23:24:02.541523,516
25659,2021-01-08T00:29:14,2021-01-10T16:32:17.485201,516
25660,2021-01-01T08:46:24,2021-01-04T02:38:52.939900,516
25661,2021-01-03T07:00:49,2021-01-06T09:59:18.503415,516
25662,2021-01-03T04:12:03,2021-01-05T23:48:47.453133,620
25663,2021-01-07T22:53:45,2021-01-10T17:06:40.083846,516
25664,2021-01-06T20:43:00,2021-01-10T04:59:47.345773,360
25665,2021-01-01T06:15:56,2021-01-03T21:57:39.289707,516
25666,2021-01-05T15:11:54,2021-01-08T13:56:42.712150,516
25667,2021-01-02T16:10:57,2021-01-05T11:46:56.447592,360
25668,2021-01-05T13:39:49,2021-01-08T16:10:42.153344,516
25669,2021-01-01T17:54:49,2021-01-04T08:05:16.113402,516
25670,2021-01-01T08:48:51,2021-01-04T12:53:22.201743,360
25671,2021-01-02T17:40:28,2021-01-06T05:48:33.323708,620
25672,2021-01-01T23:53:04,2021-01-04T16:20:18.202087,516
25673,2021-01-03T13:39:03,2021-01-06T13:43:01.245929,360
25674,2021-01-07T01:45:02,2021-01-10T02:39:16.912266,360
25675,2021-01-05T13:58:53,2021-01-09T06:40:24.041145,360
25676,2021-01-06T06:16:45,2021-01-08T15:51:49.631679,516
25677,2021-01-04T02:03:19,2021-01-07T07:40:01.545140,620
25678,2021-01-01T10:59:09,2021-01-03T18:09:34.125981,620
25679,2021-01-07T01:44:42,2021-01-10T19:41:46.297255,620
25680,2021-01-03T09:54:08,2021-01-05T23:14:28.564078,516
25681,2021-01-06T15:54:00,2021-01-09T15:23:58.868345,516
25682,2021-01-08T05:43:36,2021-01-11T14:27:06.101949,620
25683,2021-01-01T22:15:17,2021-01-05T13:34:07.395832,360
25684,2021-01-06T02:34:51,2021-01-09T06:23:13.182522,360
25685,2021-01-02T11:56:45,2021-01-05T12:35:42.931366,620
25686,2021-01-08T08:45:57,2021-01-11T06:36:10.993010,620
25687,2021-01-01T02:11:06,2021-01-04T03:59:20.541014,360
25688,2021-01-08T02:32:03,2021-01-11T02:31:05.731017,620
25689,2021-01-07T17:12:05,2021-01-10T20:12:49.573853,
25690,2021-01-08T08:19:07,2021-01-10T19:31:59.572547,516
25691,2021-01-01T21:53:53,2021-01-04T16:51:31.382306,620
25692,2021-01-04T17:17:44,2021-01-06T06:14:09.737358,620
25693,2021-01-07T03:40:42,2021-01-09T01:34:35.094183,360
25694,2021-01-04T07:20:09,2021-01-05T12:44:38.858227,516
25695,2021-01-03T18:19:40,2021-01-05T10:59:33.603925,516
25696,2021-01-07T01:42:36,2021-01-08T17:20:00.642688,516
25697,2021-01-03T05:53:24,2021-01-04T17:31:37.409962,
25698,2021-01-05T03:21:37,2021-01-06T22:29:03.404140,620
25699,2021-01-06T18:22:46,2021-01-08T13:07:04.614357,360
25700,2021-01-01T06:44:39,2021-01-02T04:50:05.164234,516
25701,2021-01-03T14:21:02,2021-01-05T05:59:25.220729,
25702,2021-01-01T08:49:43,2021-01-03T21:01:25.676624,360
25703,2021-01-02T06:30:13,2021-01-03T16:10:46.620724,
25704,2021-01-07T10:03:03,2021-01-08T23:26:07.393407,620
25705,2021-01-03T15:44:11,2021-01-05T06:41:04.469978,620
25706,2021-01-03T06:45:13,2021-01-04T12:45:30.787074,516
25707,2021-01-01T14:30:31,2021-01-03T15:48:33.303764,620
25708,2021-01-03T15:46:05,2021-01-04T20:31:14.206234,516
25709,2021-01-06T09:20:45,2021-01-08T14:46:03.494401,620
25710,2021-01-06T11:25:55,2021-01-06T21:15:00.906155,516
25711,2021-01-07T19:54:07,2021-01-09T01:02:14.999028,516
25712,2021-01-07T14:29:58,2021-01-08T18:30:49.615939,
25713,2021-01-04T18:23:23,2021-01-06T09:41:57.261369,
25714,2021-01-07T18:59:33,2021-01-08T20:20:59.100293,516
25715,2021-01-07T06:01:26,2021-01-09T05:20:34.337817,360
25716,2021-01-07T18:18:25,,516
25717,2021-01-07T13:20:43,2021-01-09T01:59:13.169863,360
25718,2021-01-03T07:59:24,2021-01-04T19:51:36.774248,360
25719,2021-01-07T08:55:57,2021-01-08T08:26:43.946906,516
25720,2021-01-02T00:26:50,2021-01-03T01:25:37.425299,620
25721,2021-01-03T00:05:33,2021-01-04T04:42:59.469306,516
25722,2021-01-04T03:26:54,2021-01-05T09:15:27.288679,620
25723,2021-01-06T18:29:44,2021-01-07T21:57:25.450503,516
25724,2021-01-01T05:50:16,2021-01-03T01:21:11.778511,360
25725,2021-01-05T14:07:56,2021-01-07T11:17:06.708386,516
25726,2021-01-05T07:05:39,2021-01-06T16:15:43.475388,516
25727,2021-01-01T12:50:27,2021-01-03T16:23:39.100635,360
25728,2021-01-08T06:27:53,2021-01-09T16:28:53.004739,
25729,2021-01-04T13:53:15,,620
25730,2021-01-08T09:16:36,2021-01-09T09:11:47.273197,360
25731,2021-01-05T06:09:19,2021-01-07T13:00:23.984259,360
25732,2021-01-07T14:29:20,,620
25733,2021-01-01T19:53:29,2021-01-03T18:48:13.143055,360
25734,2021-01-06T10:44:27,2021-01-07T21:07:04.689096,516
25735,2021-01-01T00:47:15,2021-01-02T16:57:44.841716,
25736,2021-01-01T21:33:04,2021-01-03T10:41:28.856595,620
25737,2021-01-07T17:57:54,2021-01-09T04:50:45.091455,620
25738,2021-01-07T02:43:49,,516
25739,2021-01-06T21:39:05,,516
25740,2021-01-02T02:59:11,2021-01-03T22:43:34.613957,360
25741,2021-01-06T23:39:31,2021-01-09T02:08:11.417577,360
25742,2021-01-03T05:31:23,,620
25743,2021-01-05T18:22:49,2021-01-07T00:22:03.608836,516
25744,2021-01-01T14:59:31,2021-01-02T18:46:42.219845,516
25745,2021-01-03T19:17:29,2021-01-04T18:31:53.440843,620
25746,2021-01-08T05:52:06,2021-01-10T02:48:13.512481,620
25747,2021-01-08T02:35:47,2021-01-09T12:42:25.301060,516
25748,2021-01-07T02:24:30,2021-01-08T07:21:16.496888,516
25749,2021-01-07T08:18:02,2021-01-09T16:01:19.530834,360
25750,2021-01-01T07:30:08,2021-01-02T14:41:25.864181,
25751,2021-01-05T05:14:13,2021-01-06T06:50:02.550962,620
25752,2021-01-06T20:57:42,2021-01-09T05:05:46.909272,360
25753,2021-01-04T22:53:32,2021-01-06T21:02:49.407867,360
25754,2021-01-04T08:57:20,2021-01-06T01:41:23.617205,516
25755,2021-01-01T00:49:14,,620
25756,2021-01-06T14:02:40,2021-01-08T18:21:06.117234,516
25757,2021-01-07T04:02:53,,620
25758,2021-01-05T23:58:07,2021-01-07T12:43:31.738413,620
25759,2021-01-08T08:28:21,2021-01-10T06:24:30.934615,360
25760,2021-01-03T23:41:56,2021-01-05T22:11:00.135545,620
25761,2021-01-01T03:54:40,2021-01-03T06:50:45.742660,516
25762,2021-01-07T03:47:15,2021-01-10T12:25:10.958827,360
25763,2021-01-08T06:16:30,,516
25764,2021-01-03T05:26:15,2021-01-05T04:10:04.389831,516
25765,2021-01-07T07:39:09,2021-01-09T12:04:38.497313,620
25766,2021-01-05T16:07:12,2021-01-08T01:41:47.224350,516
25767,2021-01-07T03:11:17,2021-01-10T00:20:24.898857,620
25768,2021-01-01T18:01:47,2021-01-04T02:42:36.175852,
25769,2021-01-04T21:05:35,2021-01-07T01:55:26.403094,516
25770,2021-01-01T03:14:10,2021-01-03T06:14:05.207151,516
25771,2021-01-05T10:43:34,2021-01-08T01:44:48.777929,620
25772,2021-01-05T21:16:40,2021-01-09T02:15:27.854877,360
25773,2021-01-08T02:41:35,2021-01-10T16:33:15.226637,360
25774,2021-01-05T05:10:06,2021-01-08T12:44:17.401030,360
25775,2021-01-05T02:55:41,2021-01-08T09:43:55.758394,
25776,2021-01-03T20:53:44,2021-01-06T03:06:30.690900,620
25777,2021-01-05T05:55:33,2021-01-07T11:13:30.610024,620
25778,2021-01-03T13:51:13,2021-01-07T06:14:25.678311,360
25779,2021-01-07T04:06:02,2021-01-09T04:29:59.074926,620
25780,2021-01-04T00:35:19,,620
25781,2021-01-04T14:22:50,2021-01-06T22:58:15.915527,516
25782,2021-01-07T14:54:15,2021-01-10T04:35:46.936998,620
25783,2021-01-07T02:57:33,2021-01-11T06:24:13.291692,360
25784,2021-01-02T12:06:05,2021-01-05T17:48:18.070345,360
25785,2021-01-05T03:24:31,2021-01-08T13:07:47.452076,360
25786,2021-01-01T12:16:36,2021-01-04T11:46:07.367227,360
25787,2021-01-08T06:34:28,2021-01-09T21:26:41.398944,620
25788,2021-01-07T21:17:25,2021-01-10T17:32:07.043074,360
25789,2021-01-02T01:50:49,2021-01-04T14:05:36.605406,516
